  4.57000E+00 -1.16925E+01 -9.41426E-01  1.19870E+02  1.12365E+01  4.99070E-02  1.34697E-01
  4.58000E+00 -1.04937E+01 -8.29795E-01  1.19938E+02  1.09416E+01  5.43843E-02  1.38021E-01
  4.59000E+00 -9.29416E+00 -7.21132E-01  1.20004E+02  1.06405E+01  5.91474E-02  1.42182E-01
  4.60000E+00 -8.09395E+00 -6.15492E-01  1.20071E+02  1.03327E+01  6.42799E-02  1.47668E-01
  4.61000E+00 -6.89308E+00 -5.12948E-01  1.20137E+02  1.00172E+01  6.99077E-02  1.55412E-01
  4.62000E+00 -5.69159E+00 -4.13585E-01  1.20202E+02  9.69258E+00  7.62328E-02  1.67425E-01
  4.63000E+00 -4.48940E+00 -3.17491E-01  1.20268E+02  9.35697E+00  8.36036E-02  1.88754E-01
  4.64000E+00 -3.28661E+00 -2.24789E-01  1.20333E+02  9.00735E+00  9.26793E-02  2.35354E-01
  4.65000E+00 -2.08311E+00 -1.35623E-01  1.20398E+02  8.63848E+00  1.04729E-01  3.82344E-01
  4.66000E+00 -8.79011E-01 -5.02125E-02  1.20464E+02  8.24219E+00  1.19465E-01  1.54309E+00
  4.67000E+00  3.25795E-01  3.11575E-02  1.20530E+02  7.81287E+00  1.35161E-01  1.12968E+01
